,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumStorePurchases,kmeans_cluster,agglomerative_cluster,dbscan_cluster
1642,56386.0,1,1,230,48,214,13,32,75,9,7,1,2,4
1643,24594.0,1,0,1,3,6,10,0,9,1,3,0,1,6
1644,75774.0,1,0,340,21,134,258,14,56,7,8,1,2,45
1645,39228.0,0,0,7,1,6,0,3,3,0,3,0,1,6
1646,58494.0,0,1,298,7,68,4,0,19,6,6,0,1,2
1647,58684.0,0,0,479,35,179,28,7,85,5,12,1,2,-1
1648,57136.0,0,0,267,140,599,34,12,127,7,7,1,0,-1
1649,56551.0,1,1,67,4,32,17,2,16,2,4,0,1,1
1650,22448.0,1,0,3,1,8,23,2,18,2,3,0,1,6
1651,82014.0,0,0,980,37,265,35,163,31,3,12,1,2,-1
1652,34213.0,1,1,50,4,28,6,3,26,3,2,0,1,0
1653,157146.0,0,0,1,0,1725,2,1,1,0,0,1,0,-1
1654,25358.0,0,1,19,0,5,0,0,8,1,3,0,1,6
1655,35544.0,1,0,30,5,23,4,1,4,2,3,0,1,6
1656,36634.0,0,1,213,9,76,4,3,30,5,5,0,1,7
1657,62670.0,0,1,539,30,92,80,46,38,5,13,1,2,34
1658,50334.0,0,1,284,16,160,84,16,134,7,6,0,2,2
1659,72066.0,0,0,1003,34,536,134,51,34,4,6,1,0,-1
1660,50729.0,1,1,239,13,143,45,4,52,6,7,0,2,4
1661,34916.0,2,0,51,23,82,33,0,42,5,3,0,1,6
1662,64892.0,0,1,527,24,230,32,24,65,6,12,1,2,30
1663,43602.0,1,1,19,5,12,10,3,19,3,2,0,1,0
1664,33996.0,0,0,40,2,15,8,0,6,1,3,0,1,6
1665,41473.0,1,0,21,8,20,15,3,9,2,3,0,1,6
1666,63246.0,0,2,593,30,91,29,22,7,6,12,1,2,23
1667,36732.0,1,1,21,5,3,10,1,7,1,4,0,1,1
1668,69084.0,1,0,1181,107,199,39,30,30,7,13,1,2,43
1669,77766.0,0,1,1004,59,265,115,59,27,11,11,1,2,37
1670,37929.0,0,0,202,2,46,3,2,10,4,5,0,1,7
1671,86610.0,0,0,446,107,768,33,196,53,5,6,1,0,-1
1672,80141.0,0,0,1184,102,673,52,40,40,7,10,1,0,-1
1673,72635.0,0,0,390,22,323,104,35,107,6,6,1,0,35
1674,69016.0,0,1,726,53,363,123,107,161,8,13,1,2,62
1675,20193.0,0,0,8,8,22,24,11,9,1,4,0,1,1
1676,27573.0,1,0,50,15,110,39,15,15,5,4,0,1,1
1677,15862.0,1,0,1,1,4,11,9,10,1,3,0,1,6
1678,49544.0,1,0,308,0,73,0,0,23,5,8,0,2,16
1679,33228.0,1,0,22,2,31,7,4,5,2,3,0,1,6
1680,70440.0,0,0,690,117,499,76,102,88,5,7,1,0,-1
1681,38232.0,1,1,43,5,28,7,6,33,3,3,0,1,6
1682,22554.0,1,1,27,0,10,0,0,4,2,4,0,1,1
1683,23536.0,1,0,6,0,3,0,0,1,0,3,0,1,6
1684,49413.0,0,1,205,7,41,3,2,46,4,5,0,1,7
1685,42231.0,1,1,24,0,8,0,1,4,1,3,0,1,6
1686,78789.0,0,0,667,50,850,21,83,83,4,5,1,0,-1
1687,56534.0,0,1,691,7,61,10,0,46,10,7,1,2,60
1688,58350.0,0,1,493,26,206,116,80,80,8,12,1,2,-1
1689,81217.0,0,0,493,70,324,146,40,84,3,11,1,0,-1
1690,49090.0,0,1,494,5,82,7,0,100,7,9,1,2,21
1691,61787.0,0,0,621,73,414,78,48,85,8,6,1,0,15
1692,18169.0,1,0,9,0,5,0,0,7,1,2,0,1,0
1693,24336.0,1,0,1,6,2,8,2,12,1,2,0,1,0
1694,18222.0,0,0,12,4,19,12,6,14,2,3,0,1,6
1695,62335.0,0,1,243,131,217,85,6,26,3,13,1,2,-1
1696,42033.0,1,1,11,1,4,2,0,7,1,2,0,1,0
1697,86580.0,0,0,532,21,127,26,20,20,4,5,1,0,-1
1698,41437.0,1,1,29,0,2,0,0,1,1,3,0,1,6
1699,73705.0,0,2,612,91,520,258,107,107,9,8,1,0,32
1700,61064.0,0,1,387,126,342,0,45,180,8,11,1,2,-1
1701,38452.0,1,1,56,0,14,0,0,2,3,3,0,1,6
1702,18358.0,1,0,6,8,19,16,4,4,3,4,0,1,1
1703,55012.0,0,1,582,0,65,0,0,13,8,9,1,2,21
1704,9722.0,1,0,6,17,16,6,16,42,3,3,0,1,6
1705,38175.0,1,0,70,6,69,2,3,3,3,4,0,1,1
1706,58656.0,0,1,962,12,194,16,24,12,7,13,1,2,-1
1707,52117.0,0,1,112,10,107,30,0,20,5,4,0,1,1
1708,64813.0,1,0,293,0,124,179,97,52,7,10,1,2,12
1709,54222.0,0,1,199,12,31,3,12,7,3,5,0,1,7
1710,83512.0,0,0,1060,61,835,80,20,101,4,10,1,0,47
1711,77520.0,0,1,940,44,396,0,88,58,8,7,1,0,-1
1712,41154.0,0,1,44,2,11,2,3,7,1,4,0,1,1
1713,80398.0,0,0,342,51,936,207,35,26,5,12,1,0,-1
1714,18746.0,1,0,2,10,11,12,9,20,3,3,0,1,6
1715,35196.0,1,0,75,12,141,43,39,187,6,5,0,1,7
1716,60230.0,0,1,520,20,367,39,81,40,6,6,1,0,-1
1717,22108.0,1,1,5,3,9,6,2,6,2,3,0,1,6
1718,44392.0,1,1,87,5,71,7,12,29,4,4,0,1,1
1719,55424.0,0,1,462,61,184,10,53,107,7,9,1,2,21
1720,17688.0,1,0,2,2,1,3,1,2,1,2,0,1,0
1721,92491.0,0,0,979,44,935,29,25,22,7,12,1,0,-1
1722,90273.0,0,0,704,129,853,120,74,111,5,7,1,0,-1
1723,82571.0,0,0,861,31,558,62,95,79,6,13,1,0,-1
1724,38513.0,1,0,172,3,115,16,0,18,6,5,0,1,7
1725,16653.0,1,0,5,7,31,15,4,7,2,3,0,1,6
1726,42586.0,1,1,194,2,56,0,0,0,4,6,0,1,2
1727,23529.0,0,1,9,7,13,3,2,20,1,2,0,1,0
1728,74881.0,1,1,505,72,270,36,27,54,9,12,1,2,59
1729,71107.0,0,1,533,10,217,198,174,195,7,13,1,2,22
1730,46910.0,1,1,48,0,14,0,0,6,2,3,0,1,6
1731,18690.0,0,0,6,1,7,23,4,19,1,2,0,1,0
1732,37244.0,1,1,18,2,10,0,0,25,1,2,0,1,0
1733,82427.0,0,0,482,147,509,104,107,107,3,12,1,0,-1
1734,75342.0,0,1,204,97,97,21,118,26,5,10,1,2,-1
1735,70044.0,0,1,1073,0,250,153,14,14,7,5,1,0,-1
1736,79146.0,1,1,245,16,223,21,43,16,8,8,1,2,-1
1737,77437.0,0,0,560,21,442,29,44,29,4,13,1,0,-1
1738,54984.0,0,1,173,13,131,32,3,6,6,6,0,2,2
1739,42403.0,1,0,22,1,11,0,5,3,1,3,0,1,6
1740,55761.0,0,1,136,1,12,0,3,32,4,3,0,1,6
1741,37292.0,1,0,275,0,86,10,23,66,6,5,0,1,7
1742,45576.0,0,0,56,19,29,2,14,25,3,3,0,1,6
1743,70321.0,0,0,303,23,751,82,26,191,6,13,1,0,-1
1744,58086.0,0,1,708,7,62,0,0,15,11,7,1,2,60
1745,81795.0,0,0,324,132,693,27,118,88,4,7,1,0,-1
1746,28389.0,0,0,1,5,3,7,4,8,1,2,0,1,0
1747,66835.0,0,0,620,26,195,34,17,141,6,13,1,2,22
1748,69901.0,0,1,312,21,206,102,92,149,7,10,1,2,12
1749,80360.0,0,0,1493,86,454,112,43,43,4,5,1,0,-1
1750,63342.0,0,1,918,21,118,13,10,21,8,5,1,0,-1
1751,44989.0,0,1,98,0,106,49,10,106,5,5,0,1,7
1752,31859.0,1,0,3,4,7,15,8,11,1,3,0,1,6
1753,51569.0,0,1,380,0,47,6,0,34,7,7,0,2,4
1754,30372.0,1,1,15,0,12,7,3,7,2,3,0,1,6
1755,16014.0,1,1,3,9,4,7,8,7,1,4,0,1,1
1756,41120.0,1,1,24,2,23,0,8,24,2,3,0,1,6
1757,39763.0,1,0,80,1,60,4,6,16,5,2,0,1,0
1758,38725.0,1,1,31,0,6,2,1,5,1,4,0,1,1
1759,77981.0,1,0,138,120,204,16,126,60,7,7,1,2,-1
1760,62905.0,0,1,166,75,96,119,107,59,7,8,1,2,16
1761,13533.0,1,0,12,3,8,8,0,17,2,3,0,1,6
1762,59481.0,0,1,178,3,85,71,66,58,3,8,0,2,16
1763,72117.0,0,1,707,20,171,65,60,50,9,9,1,2,21
1764,21955.0,1,0,5,1,7,17,14,11,2,3,0,1,6
1765,67131.0,0,1,465,71,250,93,35,62,9,12,1,2,30
1766,36802.0,1,0,16,1,2,0,0,1,1,3,0,1,6
1767,71853.0,0,0,358,108,413,141,97,32,2,6,1,0,15
1768,28249.0,0,0,1,9,7,2,14,10,2,3,0,1,6
1769,47808.0,0,1,123,1,26,2,0,72,3,3,0,1,6
1770,25509.0,1,0,40,3,30,10,7,11,3,3,0,1,6
1771,51012.0,0,0,102,9,63,2,9,24,4,4,0,1,1
1772,70596.0,0,0,347,44,534,17,0,26,3,12,1,0,-1
1773,85431.0,0,0,376,53,462,168,53,53,2,7,1,0,53
1774,42664.0,0,1,21,0,3,0,0,0,1,3,0,1,6
1775,42586.0,1,1,194,2,56,0,0,0,4,6,0,1,2
1776,29760.0,1,0,64,4,68,7,5,17,3,4,0,1,1
1777,28973.0,0,0,206,0,46,3,2,12,5,5,0,1,7
1778,39435.0,1,0,71,0,18,0,0,13,3,2,0,1,0
1779,65370.0,0,0,71,22,112,138,89,29,2,13,1,2,-1
1780,20194.0,1,0,0,4,7,11,10,15,2,3,0,1,6
1781,42473.0,1,1,93,1,21,0,4,25,2,4,0,1,1
1782,64590.0,0,0,920,138,168,36,46,30,9,10,1,2,-1
1783,71232.0,0,1,653,17,170,34,26,17,11,10,1,2,-1
1784,34600.0,1,1,199,33,60,8,3,15,5,5,0,1,7
1785,46904.0,1,1,153,4,56,0,9,31,5,4,0,1,1
1786,49094.0,0,1,376,0,38,11,8,69,6,6,0,2,2
1787,36075.0,1,0,46,0,30,12,1,30,2,4,0,1,1
1788,60839.0,1,1,600,21,128,223,150,128,2,12,1,2,23
1789,77298.0,0,1,425,115,292,23,35,79,6,11,1,0,-1
1790,34026.0,1,1,18,6,15,12,8,17,2,3,0,1,6
1791,48918.0,1,1,52,0,9,0,0,1,1,4,0,1,1
1792,82122.0,0,0,734,22,350,151,25,100,3,13,1,2,-1
1793,37697.0,1,0,34,6,21,11,4,8,2,3,0,1,6
1794,34074.0,1,1,135,1,41,10,1,67,3,3,0,1,6
1795,28520.0,1,1,11,0,10,0,2,20,1,2,0,1,0
1796,62535.0,0,1,163,48,90,0,45,52,3,8,1,2,16
1797,36273.0,1,0,29,3,30,3,2,9,3,3,0,1,6
1798,63404.0,0,2,734,26,70,11,44,17,6,4,1,2,-1
1799,75774.0,1,0,340,21,134,258,14,56,7,8,1,2,45
1800,78416.0,0,1,453,38,279,188,38,183,7,10,1,0,-1
1801,75702.0,0,1,1073,0,629,145,37,37,10,13,1,0,-1
1802,59385.0,1,1,135,0,10,0,4,36,3,4,0,1,1
1803,37070.0,1,1,231,7,137,4,15,39,5,8,0,2,25
1804,44689.0,1,1,18,0,5,0,0,11,1,2,0,1,0
1805,53977.0,0,1,620,16,165,0,24,82,5,12,1,2,39
1806,7144.0,0,2,81,4,33,5,2,291,23,1,0,1,51
1807,18701.0,1,1,12,4,2,10,6,10,2,4,0,1,1
1808,90369.0,0,0,292,51,981,224,23,17,4,6,1,0,-1
1809,63159.0,0,0,965,34,586,89,86,37,3,8,1,0,-1
1810,37758.0,1,1,27,2,10,0,0,1,1,3,0,1,6
1811,46757.0,0,1,777,30,163,0,51,122,4,7,1,2,-1
1812,79734.0,0,0,572,8,232,23,62,17,4,6,1,0,-1
1813,63207.0,0,0,438,169,565,91,169,70,2,6,1,0,-1
1814,72071.0,0,1,531,69,300,150,138,150,5,8,1,0,36
1815,21840.0,1,0,17,0,9,0,0,1,1,3,0,1,6
1816,58582.0,0,1,402,35,106,101,77,42,9,9,1,2,9
1817,72282.0,0,0,503,27,419,90,139,153,5,9,1,0,-1
1818,50387.0,0,2,369,9,87,12,14,34,6,8,1,2,16
1819,32583.0,1,1,5,0,3,0,0,1,1,2,0,1,0
1820,62568.0,0,1,362,17,398,80,35,61,5,5,1,0,-1
1821,44635.0,1,1,56,0,9,0,0,3,2,3,0,1,6
1822,33316.0,1,1,79,1,31,4,4,12,2,4,0,1,1
1823,63967.0,0,1,387,84,141,73,35,162,4,12,1,2,13
1824,52513.0,0,0,367,17,241,104,188,232,9,9,1,2,-1
1825,25293.0,1,0,15,0,11,0,2,9,1,2,0,1,0
1826,54111.0,0,1,267,6,54,8,3,50,5,6,0,1,2
1827,78394.0,0,0,298,27,697,216,24,166,4,5,1,0,-1
1828,80739.0,0,0,674,92,736,39,0,92,3,9,1,0,-1
1829,22669.0,1,0,16,14,36,37,22,48,4,2,0,1,0
1830,29236.0,1,0,37,4,24,16,9,9,4,3,0,1,6
1831,44911.0,0,1,159,0,22,2,1,31,4,4,0,1,1
1832,54693.0,0,1,686,17,142,23,26,35,6,13,1,2,-1
1833,48186.0,1,0,97,3,66,12,7,34,4,4,0,1,1
1834,54809.0,1,1,63,6,57,13,13,22,2,5,0,1,7
1835,41580.0,1,1,56,5,24,4,0,3,2,3,0,1,6
1836,80336.0,0,0,209,19,456,160,142,66,2,13,1,0,17
1837,47743.0,0,1,198,2,43,0,12,20,4,6,0,1,2
1838,62972.0,0,1,313,15,47,20,0,192,7,3,0,1,-1
1839,57333.0,0,1,941,14,397,76,58,176,8,9,1,2,-1
1840,32313.0,1,0,86,4,56,2,4,7,4,4,0,1,1
1841,84953.0,0,0,167,48,602,63,72,72,3,4,1,0,-1
1842,27071.0,1,0,8,3,19,0,2,3,2,3,0,1,6
1843,68148.0,0,0,389,66,408,37,57,85,4,6,1,0,15
1844,65735.0,1,1,239,7,119,4,15,11,6,6,0,2,-1
1845,86836.0,0,0,179,21,273,0,21,63,6,6,1,0,-1
1846,4023.0,1,1,5,0,1,1,1,1,0,0,0,1,5
1847,30093.0,0,0,2,6,28,13,4,16,2,3,0,1,6
1848,57705.0,0,1,383,0,53,6,4,40,8,6,0,2,2
1849,25008.0,1,0,2,8,8,6,1,9,1,3,0,1,6
1850,83257.0,0,0,536,27,590,38,107,67,5,12,1,0,-1
1851,22280.0,1,0,2,1,4,3,1,2,1,2,0,1,0
1852,72159.0,0,0,322,53,899,34,40,53,4,10,1,0,-1
1853,64260.0,0,0,539,169,816,20,0,30,4,4,1,0,-1
1854,82733.0,0,0,712,50,420,65,38,38,8,7,1,0,-1
1855,74290.0,0,1,1121,0,72,0,12,12,10,10,1,2,-1
1856,58217.0,2,1,68,1,13,3,5,13,2,4,0,1,1
1857,21024.0,0,0,36,4,18,6,2,18,2,4,0,1,1
1858,70116.0,0,0,707,44,603,95,58,29,2,12,1,0,-1
1859,54006.0,1,0,174,77,203,6,24,97,8,7,0,2,4
1860,69063.0,0,1,666,35,124,69,8,26,5,5,1,2,-1
1861,11448.0,0,0,0,0,0,6,2,6,1,2,0,1,0
1862,61825.0,0,1,162,50,100,55,30,27,4,8,1,2,16
1863,70886.0,1,0,407,70,239,103,88,53,5,4,1,0,-1
1864,69109.0,0,0,823,25,459,124,29,95,6,7,1,0,-1
1865,60208.0,1,1,488,23,71,15,0,59,8,7,1,2,4
1866,32889.0,1,1,28,0,13,4,2,8,2,3,0,1,6
1867,34738.0,1,0,3,2,10,3,0,2,1,3,0,1,6
1868,30538.0,1,0,284,0,52,8,3,20,9,4,0,1,-1
1869,82326.0,0,0,938,142,754,159,81,183,5,6,1,0,-1
1870,26642.0,1,0,13,2,15,2,2,8,2,3,0,1,6
1871,69932.0,0,1,412,172,153,150,105,57,7,11,1,2,64
1872,44503.0,1,1,31,1,8,0,0,8,2,3,0,1,6
1873,60200.0,0,1,502,19,132,0,6,26,6,11,1,2,65
1874,49638.0,0,1,18,10,3,3,5,0,1,3,0,1,6
1875,23830.0,0,0,1,8,6,4,8,16,1,3,0,1,6
1876,33051.0,0,0,100,71,243,108,94,219,9,8,0,2,-1
1877,72905.0,0,0,407,114,445,181,165,203,3,9,1,0,-1
1878,69702.0,0,1,664,9,240,50,19,57,7,10,1,2,-1
1879,70300.0,1,0,1045,61,338,60,46,46,5,13,1,2,-1
1880,70643.0,0,0,1218,107,304,23,143,33,5,4,1,0,-1
1881,30396.0,1,0,15,0,6,0,1,12,1,2,0,1,0
1882,50616.0,0,1,128,0,16,0,1,4,4,4,0,1,1
1883,62772.0,0,1,581,49,157,43,8,108,5,11,1,2,65
1884,30298.0,0,0,6,3,12,6,1,0,1,3,0,1,6
1885,52413.0,1,0,185,8,133,56,56,12,7,7,0,2,4
1886,44155.0,1,1,22,1,9,0,0,14,1,2,0,1,0
1887,86979.0,0,0,584,100,835,65,83,35,5,5,1,0,-1
1888,76532.0,1,1,355,30,177,90,138,30,9,7,1,2,58
1889,42081.0,1,0,175,10,110,54,6,27,6,4,0,1,1
1890,67546.0,0,0,864,134,768,150,38,172,4,5,1,0,-1
1891,88420.0,0,0,957,153,612,99,95,153,4,8,1,0,-1
1892,31158.0,1,0,25,6,16,20,0,5,2,3,0,1,6
1893,61671.0,0,1,641,7,56,0,0,28,10,6,1,2,2
1894,69719.0,0,0,273,86,208,177,14,43,2,5,1,0,-1
1895,49160.0,0,1,122,21,43,25,10,15,3,6,0,1,2
1896,24882.0,1,0,1,4,10,29,0,36,1,2,0,1,0
1897,90933.0,0,0,1020,31,430,62,63,79,4,4,1,0,-1
1898,113734.0,0,0,6,2,3,1,262,3,27,0,0,0,-1
1899,59292.0,0,1,378,14,68,19,14,14,3,8,1,2,16
1900,45759.0,1,1,42,1,18,3,0,4,2,3,0,1,6
1901,22148.0,0,0,15,5,14,0,4,11,1,3,0,1,6
1902,73395.0,0,0,272,7,80,20,7,11,4,6,1,2,-1
1903,29819.0,1,0,9,1,24,2,1,2,3,3,0,1,6
1904,45688.0,0,1,279,0,18,0,0,9,3,8,0,2,16
1905,62820.0,0,0,398,61,265,138,61,53,3,6,1,0,28
1906,60491.0,0,1,637,47,237,12,19,76,6,7,1,0,-1
1907,33235.0,1,0,45,0,16,2,1,6,3,3,0,1,6
1908,35701.0,0,0,21,1,9,7,3,5,1,3,0,1,6
1909,31535.0,1,0,15,4,13,0,0,19,1,2,0,1,0
1910,92556.0,0,0,493,183,352,184,23,28,3,13,1,0,-1
1911,67384.0,0,1,957,40,175,158,53,107,7,5,1,0,-1
1912,80573.0,0,0,829,138,430,60,92,15,4,13,1,2,-1
1913,77870.0,0,1,1017,50,500,65,50,133,5,5,1,0,-1
1914,52278.0,0,1,953,0,71,0,0,174,10,10,1,2,-1
1915,57107.0,0,1,159,0,120,0,0,137,4,8,0,2,16
1916,18929.0,0,0,32,0,8,23,4,18,1,4,0,1,1
1917,36038.0,1,0,23,0,15,0,2,7,3,3,0,1,6
1918,20180.0,0,0,18,42,24,15,20,18,2,4,0,1,1
1919,34230.0,1,1,15,0,4,0,0,2,1,2,0,1,0
1920,31878.0,0,1,23,4,5,10,5,23,1,4,0,1,1
1921,70932.0,0,1,200,193,100,46,185,185,6,12,1,2,-1
1922,91249.0,0,0,1324,27,119,71,108,27,7,6,1,0,-1
1923,77598.0,0,0,1193,33,281,129,66,33,7,13,1,2,-1
1924,80982.0,1,1,505,137,401,104,22,22,11,11,1,0,56
1925,22701.0,1,0,2,4,9,0,4,5,1,3,0,1,6
1926,55212.0,0,1,1103,0,45,0,0,34,4,11,1,2,-1
1927,70617.0,0,0,353,61,753,40,46,27,3,7,1,0,-1
1928,64849.0,0,0,652,48,350,94,84,108,9,6,1,0,-1
1929,62694.0,1,1,379,6,157,25,91,91,9,7,1,2,-1
1930,61917.0,1,1,46,4,36,2,2,1,2,4,0,1,1
1931,67472.0,0,1,162,31,127,8,17,69,4,7,1,2,4
1932,21059.0,1,0,8,3,19,3,3,8,3,3,0,1,6
1933,29543.0,2,0,17,3,18,3,4,18,3,2,0,1,0
1934,75903.0,0,1,340,108,185,130,38,100,6,9,1,2,-1
1935,34984.0,1,1,8,4,15,3,5,3,1,3,0,1,6
1936,54998.0,0,1,154,22,202,39,30,8,4,9,1,2,9
1937,54356.0,0,1,710,15,30,20,0,0,11,8,1,2,-1
1938,34242.0,0,1,8,2,4,0,0,1,0,3,0,1,6
1939,25410.0,1,0,2,2,4,13,13,4,1,4,0,1,1
1940,73356.0,0,0,1050,14,322,0,14,112,5,5,1,0,-1
1941,28320.0,0,1,19,1,14,3,2,4,1,3,0,1,6
1942,23763.0,1,0,22,0,6,6,2,6,1,3,0,1,6
1943,72570.0,0,0,274,83,216,151,141,224,4,12,1,2,-1
1944,34529.0,1,0,68,6,38,3,6,41,2,3,0,1,6
1945,70792.0,0,0,344,45,654,104,11,114,3,10,1,0,-1
1946,63211.0,0,0,145,193,459,205,26,145,3,7,1,0,-1
1947,83891.0,0,1,217,38,350,111,85,15,4,10,1,0,-1
1948,36065.0,1,1,18,7,34,10,2,3,3,3,0,1,6
1949,39898.0,0,1,69,8,26,12,7,12,3,4,0,1,1
1950,51141.0,0,0,144,0,7,0,0,6,3,4,0,1,1
1951,56939.0,0,1,256,34,103,90,29,49,3,10,1,2,12
1952,80872.0,0,0,483,72,567,94,12,108,4,10,1,0,66
1953,72335.0,0,0,1285,105,653,28,21,0,10,8,1,0,-1
1954,61798.0,0,0,338,4,89,11,8,13,4,9,1,2,9
1955,76842.0,0,0,605,10,345,84,54,32,1,7,1,0,-1
1956,29478.0,1,0,8,0,7,3,1,1,1,3,0,1,6
1957,46998.0,0,1,172,41,86,45,6,27,5,5,0,1,7
1958,96843.0,0,0,448,71,951,40,17,17,6,10,1,0,-1
1959,56551.0,1,1,67,4,32,17,2,16,2,4,0,1,1
1960,70053.0,0,1,512,53,98,81,179,89,8,10,1,2,3
1961,71670.0,0,0,1462,16,128,0,0,160,5,6,1,0,-1
1962,44359.0,1,1,20,0,14,7,3,1,2,4,0,1,1
1963,40887.0,1,1,50,4,44,10,10,43,3,3,0,1,6
1964,48877.0,0,1,102,1,15,2,0,24,3,4,0,1,1
1965,74485.0,0,0,499,149,815,173,49,49,6,12,1,0,-1
1966,64474.0,0,1,381,35,172,56,86,93,8,10,1,2,12
1967,77226.0,0,1,631,43,239,128,76,21,6,12,1,2,59
1968,72643.0,0,0,526,80,553,123,94,53,3,7,1,0,-1
1969,85738.0,0,0,913,26,376,17,26,13,3,11,1,2,49
1970,55686.0,0,1,673,0,199,37,47,26,6,5,1,2,-1
1971,39062.0,1,0,23,0,9,0,0,12,1,3,0,1,6
1972,34600.0,1,1,199,33,60,8,3,15,5,5,0,1,7
1973,40794.0,0,1,261,23,73,4,23,50,6,5,0,1,7
1974,54690.0,1,1,111,16,37,7,9,18,3,5,0,1,7
1975,4428.0,0,1,16,4,12,2,4,321,25,0,0,1,5
1976,32632.0,0,0,63,151,137,153,19,53,4,8,0,2,-1
1977,38236.0,1,1,58,0,18,2,0,10,3,4,0,1,1
1978,36781.0,1,0,29,1,17,0,3,13,2,2,0,1,0
1979,31385.0,1,0,3,2,12,0,1,9,1,2,0,1,0
1980,24570.0,1,0,28,34,62,11,14,44,4,4,0,1,1
1981,25509.0,1,0,40,3,30,10,7,11,3,3,0,1,6
1982,94642.0,0,0,879,143,797,106,143,143,5,9,1,0,-1
1983,58646.0,0,1,62,1,44,6,5,22,2,4,0,1,1
1984,53201.0,1,1,280,7,81,20,0,27,6,5,0,1,7
1985,21994.0,0,1,9,0,6,3,1,3,0,3,0,1,6
1986,57113.0,1,1,182,4,33,0,2,42,4,5,0,1,7
1987,51373.0,0,0,83,2,101,64,26,117,3,3,0,1,6
1988,23477.0,1,0,38,15,54,3,8,29,3,4,0,1,1
1989,58116.0,0,1,228,19,130,4,11,51,3,8,1,2,16
1990,72968.0,0,0,1092,37,592,145,37,55,5,8,1,0,-1
1991,39791.0,0,1,85,15,27,13,13,21,3,4,0,1,1
1992,91712.0,0,0,1276,24,746,94,29,48,9,11,1,0,-1
1993,94472.0,0,1,1017,33,417,108,100,16,5,5,1,0,-1
1994,13672.0,1,1,6,2,9,2,1,5,1,3,0,1,6
1995,96547.0,0,0,448,21,125,52,101,62,7,8,1,2,-1
1996,79205.0,0,0,504,23,117,179,28,44,6,4,1,0,-1
1997,56559.0,0,1,226,22,133,41,31,31,4,8,1,2,16
1998,32644.0,1,0,239,3,141,0,7,23,7,6,0,1,-1
1999,67506.0,0,1,90,38,67,33,36,67,4,6,0,1,2
2000,24206.0,1,0,7,2,8,3,2,3,1,3,0,1,6
2001,28420.0,1,0,4,2,5,2,0,0,1,2,0,1,0
2002,22979.0,1,0,16,17,19,20,21,22,3,2,0,1,0
2003,33279.0,0,0,10,3,3,0,0,0,0,3,0,1,6
2004,46423.0,1,1,68,0,16,0,0,8,2,4,0,1,1
2005,30368.0,0,1,35,0,13,2,0,2,2,3,0,1,6
2006,63684.0,0,1,575,80,428,208,93,80,8,8,1,0,-1
2007,41638.0,0,1,315,0,31,4,0,91,5,3,0,1,-1
2008,68805.0,0,1,182,2,49,17,13,20,3,7,0,2,4
2009,65814.0,0,1,561,14,113,10,14,35,8,10,1,2,3
2010,71964.0,0,0,587,51,932,180,34,86,5,5,1,0,-1
2011,39146.0,1,0,94,1,33,13,12,12,4,4,0,1,1
2012,96876.0,0,0,908,43,735,40,194,21,7,9,1,0,-1
2013,34445.0,0,0,228,122,122,208,129,30,11,8,0,2,25
2014,68281.0,0,0,995,112,417,42,48,41,2,13,1,2,-1
2015,37284.0,1,1,11,1,2,2,1,6,0,3,0,1,6
2016,36790.0,0,0,3,3,14,15,21,10,2,2,0,1,0
2017,27943.0,1,1,12,1,16,4,1,3,2,3,0,1,6
2018,22263.0,1,1,17,0,2,0,0,2,1,3,0,1,6
2019,30261.0,1,2,8,0,5,0,3,6,0,3,0,1,6
2020,28587.0,1,0,22,4,17,12,10,13,2,4,0,1,1
2021,43815.0,1,0,14,10,29,4,7,15,2,3,0,1,6
2022,48195.0,1,1,106,27,68,52,7,5,4,5,0,1,7
2023,77027.0,0,1,820,57,242,45,0,11,8,6,1,0,31
2024,71322.0,0,1,753,43,226,69,10,204,8,13,1,2,-1
2025,32765.0,1,0,13,3,17,7,3,3,2,4,0,1,1
2026,29672.0,1,1,9,1,3,0,4,8,0,3,0,1,6
2027,23272.0,0,0,19,3,6,4,2,12,1,3,0,1,6
2028,49912.0,0,1,520,8,223,32,49,42,10,7,1,2,-1
2029,7500.0,1,0,5,17,17,13,14,34,2,3,0,1,6
2030,68117.0,0,1,618,44,215,0,17,36,11,4,1,2,-1
2031,67225.0,0,1,315,35,322,46,7,143,7,11,1,2,41
2032,17649.0,1,0,15,1,23,0,5,1,3,3,0,1,6
2033,55914.0,0,1,384,60,364,119,101,232,11,8,1,0,-1
2034,40059.0,1,0,110,29,92,28,10,145,6,3,0,1,6
2035,60905.0,0,1,208,17,76,36,17,38,3,7,0,2,4
2036,75330.0,1,1,555,82,257,93,61,61,10,12,1,2,59
2037,60689.0,0,1,240,90,216,63,6,24,4,10,1,2,27
2038,38680.0,1,0,11,0,36,15,5,12,2,3,0,1,6
2039,61416.0,0,0,848,154,323,201,61,78,10,10,1,2,-1
2040,49767.0,0,0,202,47,197,55,42,149,5,8,0,2,16
2041,83273.0,1,2,433,89,650,16,102,102,4,9,1,0,-1
2042,29009.0,1,0,6,6,15,10,5,2,2,3,0,1,6
2043,45057.0,1,0,37,0,7,3,0,3,2,3,0,1,6
2044,37150.0,1,0,167,37,64,49,34,116,4,6,0,1,2
2045,43020.0,1,0,45,7,99,4,25,43,4,4,0,1,1
